"UPDATE 1-Apple, Google, Intel fail to end poaching lawsuit",2012-04-19 16:15:35+00:00,0.92,UPDATE Apple Google Intel,fail,to end poaching lawsuit
EU takes Ireland to court for not claiming Apple tax windfall,2017-10-04 09:32:37+00:00,0.93,EU,takes,Ireland
"Japan Display says report it sought Apple, Huawei funds is 'speculative'",2017-12-21 06:35:31+00:00,0.92,Huawei funds,is,speculative'
"Apple, Samsung beat NPE's appeal on data-transfer tech patents",2019-05-24 11:06:08+00:00,0.93,Samsung,beat,NPE's appeal on datatransfer tech patents
"UPDATE 5-Apple, Foxconn improve China plants, but more to do -audit",2012-08-22 03:20:25+00:00,0.98,Foxconn,improve,China plants
"UPDATE 4-EU investigates tax rulings on Apple, Starbucks, Fiat",2014-06-11 10:25:55+00:00,0.97,EU,investigates,tax rulings
"In China, Apple's focus pays off while Samsung feels squeeze",2014-07-24 09:59:16+00:00,0.92,Samsung,feels,squeeze
"In loss for Apple, Federal Circuit revives patent nixed by PTAB",2017-02-15 11:45:29+00:00,0.96,Federal Circuit,revives,patent nixed by PTAB
Irish cabinet may need more time to decide on Apple appeal- minister,2016-08-31 09:45:41+00:00,0.95,Irish cabinet,may need,more time to decide on Apple appeal minister
Apple fixes security flaw after UAE dissident's iPhone targeted,2016-08-25 18:36:52+00:00,0.93,Apple,fixes,security flaw
BRIEF-Berkshire Hathaway raises share stake in Apple Inc,2017-05-15 21:52:25+00:00,0.9,BRIEFBerkshire Hathaway,raises,share stake in Apple Inc
BRIEF-Apple Inc reports Q4 earnings per share of $2.07,2017-11-02 20:39:51+00:00,0.9,BRIEFApple Inc,reports,Q earnings per share of $.
BRIEF-Apple reports Q3 earnings per share of $1.67,2017-08-01 20:35:23+00:00,0.9,BRIEFApple,reports,Q earnings per share of $.
Apple awards iPhone supplier Corning $250 million from U.S. manufacturing fund,2019-09-17 11:07:44+00:00,0.95,Apple awards iPhone supplier,Corning,$ million
U.S. tax code may allow dramatic retaliation in EU Apple case,2016-08-31 21:48:53+00:00,0.94,U.S. tax code,may allow,dramatic retaliation in EU Apple case
BRIEF-Apple Inc reports Q2 earnings of $2.10 per share,2017-05-02 20:36:18+00:00,0.9,BRIEFApple Inc,reports,Q earnings of $. per share
"Apple CEO's handling of trade war has helped buoy shares, investors say",2019-10-30 11:34:13+00:00,0.97,Apple CEO's handling of trade war has helped buoy shares,say,investors
"Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods",2019-11-01 18:25:52+00:00,0.97,Apple,asks,U.S.
Apple invests $1 bln in Chinese ride-hailing service Didi Chuxing,2016-05-13 02:10:01+00:00,1.0,Apple,invests,$  bln
BRIEF-Apple announces 13-inch MacBook Pro (non Touch Bar) battery replacement program,2018-04-20 23:09:12+00:00,0.9,BRIEFApple,announces,inch MacBook Pro
"Apple tunes out trade war as new AirPods, services lift holiday outlook",2019-10-30 20:32:15+00:00,0.92,services,lift,holiday outlook
Apple warns of risks from German law to open up mobile payments,2019-11-15 11:21:48+00:00,0.94,Apple,warns,of risks from German law
Apple CEO Cook named chairman of top Chinese business school's advisory board,2019-10-22 11:22:47+00:00,0.93,Apple CEO Cook,named,chairman of top Chinese business school's advisory board
"CORRECTED-Apple CEO's handling of trade war has helped buoy shares, investors say",2019-10-30 11:00:28+00:00,0.96,CORRECTEDApple CEO's handling of trade war has helped buoy shares,say,investors
Apple says U.S. Supreme Court should rule against Samsung over patents,2016-07-29 16:01:55+00:00,0.93,U.S. Supreme Court,should rule,against Samsung
"Apple design chief Jony Ive, Steve Jobs' confidant, to leave and start own firm",2019-06-27 21:03:18+00:00,0.94,Apple,start,own firm
Israeli start-up says Apple copied its patented smartphone camera technology,2017-11-07 18:25:15+00:00,0.83,Apple,copied,its patented smartphone camera technology
Austria welcomes EU's 13 billion-euro tax ruling against Apple,2016-09-01 11:20:06+00:00,1.0,Austria,welcomes,billion  euro tax ruling
BRIEF-Apple To Host Annual Worldwide Developers Conference In San Jose From June 4,2018-03-13 17:07:40+00:00,0.9,BRIEFApple,To Host,Annual Worldwide Developers Conference In San Jose
Apple says iPhones can now be fixed at all U.S. Best Buy stores,2019-06-19 14:07:40+00:00,0.95,Apple,says,iPhones can now be fixed at all U.S. Best Buy stores
U.S. judge rules Qualcomm owes Apple nearly $1 billion rebate payment,2019-03-15 00:00:45+00:00,0.93,Qualcomm,owes,Apple
"Apple's iPhone 5 made with chips from Avago, Skyworks",2012-09-21 01:35:21+00:00,0.93,Apple's,made,with chips from Avago Skyworks
Apple supplier Skyworks sees no big production hit from coronavirus,2020-03-04 13:49:15+00:00,0.93,Apple supplier Skyworks,sees,no big production hit
U.S. trade regulators approve some Apple tariff exemptions amid broader reprieve,2019-09-20 22:15:50+00:00,0.94,U.S. trade regulators,approve,some Apple tariff exemptions amid broader reprieve
Apple removes police-tracking app used in Hong Kong protests from its app store,2019-10-10 03:02:33+00:00,0.93,policetracking app,used,in Hong Kong protests
Apple to reveal streaming service prices while iPhones on 'holding pattern' until 5G,2019-09-10 11:00:32+00:00,0.93,Apple,to reveal,streaming service prices
"UPDATE 1-Icahn says wrote to Apple CEO, will reveal contents on new website",2013-10-23 20:38:07+00:00,0.88,UPDATE Icahn,says,wrote to Apple CEO
BRIEF-Apple Says Released iOS Update That Includes Security Improvements To Mitigate Effects Of Spectre,2018-01-08 19:00:38+00:00,0.94,Released iOS Update That,Includes,Security Improvements To Mitigate Effects Of Spectre
"Exclusive: Arizona leads multi-state probe into older iPhones slowing, shutting down",2020-07-29 19:13:16+00:00,0.92,Arizona,leads,multistate probe
Disney CEO Bob Iger resigns from Apple board as TV battle looms,2019-09-13 21:28:42+00:00,0.9,Disney CEO Bob Iger,resigns,from Apple board
Apple to make new Mac Pro PCs in U.S. after some tariff exemptions,2019-09-23 16:02:51+00:00,0.93,Apple,to make,new Mac Pro PCs in U.S.
"UPDATE 4-Apple sells over 5 mln iPhone 5, supply constraints loom",2012-09-24 13:06:10+00:00,0.95,Apple,sells,over  mln iPhone
Apple shelved plans to introduce TV set more than a year ago -WSJ,2015-05-19 00:55:36+00:00,0.95,Apple,shelved,plans to introduce TV set more than a year ago WSJ
BRIEF-Apple denies lowering Face ID standards to boost iPhone X supply - Axios,2017-10-25 16:48:27+00:00,0.87,BRIEFApple,denies lowering Face ID standards to boost,iPhone X supply  Axios
Apple issues new App Store rules aimed at streaming PC-based games,2018-06-05 00:02:18+00:00,0.94,new App Store rules,aimed,at streaming PCbased games
PM Abe says Apple to build big R&D centre in Japan - media,2014-12-09 10:25:47+00:00,0.95,PM Abe,says,Apple to build big R&D centre in Japan  media
Apple shelved plans to introduce TV set more than a year ago - WSJ,2015-05-19 00:55:56+00:00,0.95,Apple,shelved,plans to introduce TV set more than a year ago  WSJ
Cardiff University defends joint venture with Apple supplier IQE,2018-02-09 19:07:13+00:00,0.94,Cardiff University,defends,joint venture with Apple supplier IQE
MEDIA-European tech businesses lobby for action against Apple and Google - FT,2017-05-05 04:20:02+00:00,0.91,MEDIA  European tech businesses,lobby,for action against Google  FT
Apple plans to replace Intel chips in Macs with its own from 2020-Bbg,2018-04-02 18:05:07+00:00,0.93,Apple,plans,to replace Intel chips in Macs with its own from Bbg
"UPDATE 5-Apple sells over 5 mln iPhone 5, supply constraints loom",2012-09-24 19:50:56+00:00,0.95,Apple,sells,over  mln iPhone
UPDATE 1-Judge rejects part of Apple App Store suit vs Amazon,2013-01-02 17:55:36+00:00,0.94,Judge,rejects,part of Apple App Store suit vs Amazon
"APPLE WATCH TO BE AVAILABLE APRIL 24, IN MANY COUNTRIES INCLUDING U.S., BRITAIN AND CHINA",2015-03-09 18:10:48+00:00,0.89,APPLE WATCH,TO BE,AVAILABLE APRIL   IN MANY COUNTRIES CHINA
BRIEF-Apple CEO Tim Cook says we are putting $1 bln in advance manufacturing fund - CNBC,2017-05-03 22:41:20+00:00,0.89,BRIEFApple CEO Tim Cook,says,we are putting $ bln in advance manufacturing fund  CNBC
"UPDATE 1-Apple marketing executive says Samsung hurt iPhone, iPad demand",2013-11-15 22:32:34+00:00,0.94,Samsung,hurt,iPhone
UPDATE 2-Apple wins patent ruling against Samsung in U.S. appeals court,2015-09-17 15:49:41+00:00,0.98,Apple,wins,patent ruling against Samsung in U.S. appeals court
"Apple News+, at $10 a month, could deliver more content than multiple subscriptions",2019-03-25 17:56:32+00:00,0.95,Apple News+ at $ a month,could deliver,more content than multiple subscriptions
Breakingviews - “Fortnite” battle is the new TV blackout,2020-08-14 21:23:39+00:00,0.93,Fortnite battle,is,the new TV blackout
Plaintiffs' lawyers fight Apple bid to remove them from iPhone throttling case,2019-04-24 22:13:41+00:00,0.93,Plaintiffs' lawyers,fight,Apple bid
"UPDATE 1-Apple may ditch Dialog, analyst says, hitting chipmaker's shares",2017-04-11 11:19:38+00:00,0.96,Apple,may ditch,Dialog
UPDATE 1-Dutch court orders Apple to pay Samsung damages over patent,2012-06-20 15:46:31+00:00,0.93,Apple,to pay,Samsung damages over patent
"UPDATE 3-Apple names Jeff Williams COO, a job once held by Tim Cook",2015-12-17 15:52:48+00:00,0.96,a job,held,by Tim Cook
Buffett's Berkshire Hathaway bought 75 mln more Apple shares in Q1- CNBC,2018-05-04 03:06:12+00:00,1.0,Buffett 's Berkshire Hathaway,bought,mln more apple shares
BRIEF-Apple files for potential offering of Canadian dollar notes due 2024 size undisclosed - SEC Filing,2017-08-15 13:17:08+00:00,0.98,Canadian dollar notes,have due of,size
"BRIEF-Apple Plans To Launch Its Own News Subscription Offering - Bloomberg, Citing Sources",2018-04-17 11:23:25+00:00,0.83,BRIEFApple,Plans To Launch Its Own News Subscription Offering  Bloomberg Citing,Sources
BRIEF-Apple Hospitality REIT Says Board Approved Extension Of Share Repurchase Program,2018-05-21 13:43:31+00:00,0.91,BRIEFApple Hospitality REIT,Says,Board Approved Extension Of Share Repurchase Program
Apple asks court to make Samsung pay $180 million more in patent dispute,2015-12-24 22:33:04+00:00,0.97,Apple,asks,court
Apple's $1 bln data centre gets Irish High Court green light,2017-10-12 10:34:03+00:00,0.97,Apple's $ bln data centre,gets,Irish High Court green light
BRIEF-California Department of Motor Vehicles issued Apple permit for autonomous vehicle testing - DMW,2017-04-14 16:18:22+00:00,0.94,BRIEFCalifornia Department of Motor Vehicles,issued,Apple permit for autonomous vehicle testing  DMW
"UPDATE 2-Einhorn hedge fund may succeed in Apple case, judge says",2013-02-19 22:27:59+00:00,0.95,UPDATE Einhorn hedge fund may succeed in Apple case,says,judge
UPDATE 2-Jury leaves damages Samsung must pay Apple unchanged at $119.6 mln,2014-05-05 20:06:02+00:00,0.93,Jury,leaves,damages
Apple CEO discusses security with top Chinese official amid hacking claims -Xinhua,2014-10-22 10:26:00+00:00,0.93,Apple CEO,discusses,security
BRIEF-Apple Reports $300 Mln In Purchases Made On New Year's Day 2018 On App Store,2018-01-04 21:04:57+00:00,1.0,BRIEF Apple,Reports,$  mln
Apple buys back $14 bln of its stock since Q1 results - WSJ,2014-02-07 02:46:16+00:00,1.0,Apple,buys,$  bln
UPDATE 1-Samsung wins U.S. court order to access Apple-HTC deal details,2012-11-22 06:46:02+00:00,0.96,Samsung,wins,U.S. court order
Apple brings Alibaba-linked payment system into China stores amid market push,2018-02-07 05:24:26+00:00,0.95,Apple,brings,Alibabalinked payment system
"Apple fixes FaceTime privacy bug, will issue update next week",2019-02-01 14:31:57+00:00,0.93,Apple fixes FaceTime privacy bug,will issue,update
"Ireland does not want take Apple to court over tax recovery, PM says",2017-11-21 16:35:35+00:00,0.91,Ireland,does not want take,Apple
BRIEF-Apple Inc files final pricing term sheet related to C$2.5 bln notes offering,2017-08-15 21:37:32+00:00,0.89,BRIEFApple Inc,files,final pricing term sheet related to
U.S. top court leans towards allowing Apple App Store antitrust suit,2018-11-26 11:10:38+00:00,0.94,U.S. top court,leans,towards allowing Apple App Store antitrust suit
Apple says it has paid two-thirds of $15 billion Irish tax bill,2018-08-02 15:07:23+00:00,0.89,Apple,says,it has paid twothirds of $ billion Irish tax bill
U.S. agency advises Windows PC users remove Apple's QuickTime over bugs,2016-04-14 22:25:28+00:00,0.95,U.S. agency,advises,Windows PC users remove Apple's QuickTime over bugs
"UPDATE 1-Tokyo court says Samsung infringed Apple ""bounce-back"" patent",2013-06-21 17:45:01+00:00,0.93,UPDATE Tokyo court,says,Samsung infringed Apple bounceback patent
Apple says China iPhone 5 sales in first weekend top 2 million,2012-12-17 02:15:45+00:00,0.96,Apple,says,China iPhone  sales in first weekend top  million
BRIEF-Syntimmune closes $50 mln Series B financing led by Apple Tree Partners,2017-06-21 12:18:10+00:00,0.97,$ mln Series B financing,led,by Apple Tree Partners
BRIEF-Apple loses battle to avoid UK import taxes on watch straps - The Telegraph,2017-03-06 19:04:57+00:00,0.92,BRIEFApple,loses,battle to avoid UK import taxes on watch straps  The Telegraph
"UPDATE 1-Apple to unveil new iPads, operating system on Oct. 21 - report",2014-09-17 18:35:37+00:00,0.94,Apple,to unveil,new iPads operating system on Oct
"BRIEF-Apple e-books settlement, worth possible $450 million, wins court approval",2014-11-21 19:56:51+00:00,0.95,BRIEFApple ebooks settlement worth possible $ million,wins,court approval
U.S. to deny tariff relief for Apple Mac Pro parts from China: Trump,2019-07-26 14:30:05+00:00,0.88,U.S.,to deny,tariff relief for Apple Mac Pro parts from China
Apple Japan unit ordered to pay $118 million tax for underreporting income: media,2016-09-16 04:25:02+00:00,0.93,Apple Japan unit,ordered,to pay $ million tax for underreporting income
Carl Icahn says he sold entire Apple stake on China woes: CNBC,2016-04-28 18:50:25+00:00,0.87,Carl Icahn,says,he sold entire Apple stake on China woes
UPDATE 3-Icahn gives up Apple buyback plan after ISS urges 'no' vote,2014-02-10 16:35:44+00:00,0.99,icahn gives,gives,Apple buyback plan
"Apple's inability to monitor standards lets Pegatron pay low wages, NGO says",2015-02-12 08:15:40+00:00,0.98,Apple's inability to monitor standards lets Pegatron pay low wages,says,NGO
"UPDATE 2-Apple announces 1,000 new jobs in Ireland as EU tax ruling nears",2015-11-11 11:11:32+00:00,0.97,Apple,announces,new jobs in Ireland
Jury leaves total damages Samsung must pay Apple unchanged at $119.6 mln,2014-05-05 18:50:57+00:00,0.91,Samsung,must pay,Apple
UPDATE 3-U.S. jury orders smartphone maker Samsung to pay Apple $120 mln,2014-05-03 00:30:35+00:00,0.97,U.S. jury orders smartphone maker Samsung,to pay,Apple $ mln
Apple says Uighurs targeted in iPhone attack but disputes Google findings,2019-09-06 17:39:38+00:00,0.93,Apple,says,Uighurs disputes Google findings
UPDATE 2-Apple again seeks decisive U.S. court ruling against Samsung,2014-04-01 17:40:32+00:00,0.96,Apple,seeks,decisive U.S. court ruling against Samsung
